kmeans,fcm,fcm_membership,qkmeans,qfcm,qfcm_membership
2,3,0.4439138065599736,2,2,0.861738506802551
2,3,0.4072981382902648,2,2,0.8873483293904812
0,3,0.41031184161172357,2,2,0.9162793499729623
2,3,0.4286240638501074,2,2,0.9444931415946047
2,3,0.42800398900740966,0,0,0.5047450592381114
2,3,0.43055512544356817,2,2,0.5768125109982045
2,3,0.4158390801756544,0,2,0.5094484471458862
2,3,0.4353142198313099,0,0,0.4811666584070747
2,3,0.4308454087892715,2,2,0.5953082837359086
2,3,0.39355685677441304,0,0,0.9830004182190866
0,4,0.5300628272567717,4,4,0.9753719106246203
0,4,0.7032330889533238,4,4,0.7308887289089306
2,4,0.36010607860691146,0,0,0.9568261409183971
2,3,0.4026390254064193,0,2,0.5273864209819957
0,3,0.3762113980955813,0,2,0.4426383582019943
0,4,0.320480628130818,0,0,0.9997820852510916
2,4,0.33382005014813515,0,0,0.7807216428373907
0,4,0.3177782657456651,0,0,0.6650351484080012
0,3,0.30418485578313115,2,0,0.398911347459242
0,3,0.30645016624067356,2,2,0.39662640914407027
0,4,0.3372995895873373,0,0,0.4068450878144864
0,4,0.5390586573500192,0,0,0.8455608558436634
0,4,0.6860299076497937,0,0,0.875114363776825
0,4,0.6669742457240314,0,0,0.7224850242822395
0,4,0.6842897650900761,0,0,0.6236170211572
0,4,0.6184027497509593,0,0,0.9881361043499197
0,4,0.4907797246315128,0,0,0.3996169934013542
0,3,0.3031390630222221,2,2,0.3928686057560362
0,3,0.3286036479342448,2,2,0.42410606426870906
0,3,0.3045425188765727,2,2,0.3737444906243297
0,4,0.5494297209974006,0,0,0.5510812657768667
0,4,0.7760752156185823,4,4,0.8942383876217179
0,4,0.7040535870262805,4,4,0.7115476588096974
2,4,0.5854679931324602,4,4,0.9377823731448015
2,4,0.3501663239567714,3,3,0.5293273589712049
2,3,0.351048920066874,3,3,0.9501848397043359
2,3,0.3505488280682647,3,3,0.9767017847967006
2,3,0.3315522672832403,3,3,0.7904413907591116
2,3,0.3379080232442037,3,3,0.997191008441358
2,3,0.31187786243247656,3,3,0.9977845373220681
0,3,0.3190839853717407,3,3,0.9979160190118426
0,3,0.3356439456892749,0,0,0.9995732248880583
2,3,0.3422678186297362,0,0,0.44196877995684125
0,3,0.38516100381610535,0,0,0.523897259547772
0,3,0.4220495008391099,0,0,0.9118927379672099
2,3,0.42120298930625644,0,0,0.9999500009667912
2,2,0.40532158888343545,0,0,0.6895228788552102
2,2,0.4234789443992741,0,0,0.999947579458837
2,2,0.41024536234076886,0,0,0.9947001769185918
2,2,0.390495026963204,0,0,0.9999489709838962
2,2,0.3888721170805647,0,0,0.8662071696483262
2,2,0.39395257488165814,0,2,0.8008429453717856
2,2,0.3966814277587894,0,0,0.5830999055335021
2,2,0.40298317862348243,0,2,0.649930359623211
2,2,0.40591211452676385,0,0,0.922354937228535
2,2,0.4045327184314454,0,0,0.9904022146704535
2,2,0.42193036372728604,0,0,0.5386586417534389
2,2,0.4182882731938487,0,0,0.9233799877380799
2,2,0.4015096216876788,0,0,0.5201984785906985
2,2,0.3975221819676173,0,0,0.998149985380481
2,2,0.39894146749227,0,0,0.948055378911739
2,3,0.4359022589165631,3,3,0.47747774080110933
2,4,0.3380067383869421,4,4,0.6005827716606973
2,4,0.7829293398120214,4,4,0.3611589325726332
3,4,0.687863935322751,4,1,0.2847472543907132
3,4,0.6858117835228195,4,4,0.8353215742273611
0,0,0.45278656066608974,1,1,0.9542210282140351
0,0,0.45365525084768044,1,1,0.9920543966097798
0,0,0.4589519320769322,1,1,0.9992472420420818
0,0,0.43942030749721345,1,1,0.9997554077542112
0,0,0.45010118959880757,1,1,0.9995749877412897
0,0,0.449913524695046,1,1,0.999513408390921
0,0,0.45463130398681245,1,1,0.9997272357629072
0,0,0.4553422654374149,1,1,0.9982551984913272
0,0,0.4446290523810211,1,1,0.9990053074823606
0,0,0.44224802722909484,1,1,0.9995164810846964
0,0,0.4494278172656936,1,1,0.9999707005170961
0,0,0.4532567100378712,1,1,0.9952774220375142
0,0,0.4483855076753042,1,1,0.9920673645823179
0,0,0.44165410774406894,1,1,0.9972061539640121
0,0,0.4546957415151389,1,1,0.9988853328243795
0,0,0.45149941259354565,1,1,0.9990147055035514
0,0,0.4483174494444324,1,1,0.9792739270492046
0,0,0.44538784930009967,1,1,0.9902741137920024
0,0,0.4580472076255668,1,1,0.998330023679811
0,0,0.4470573572218689,1,1,0.9981827259114321
0,0,0.461528413514404,1,1,0.9905033433479633
0,0,0.4457548817242572,1,1,0.9741846589973027
0,0,0.44690978204201354,1,1,0.9939471312536673
0,0,0.448965130804749,1,1,0.9937022163541886
0,0,0.4574053554151164,1,1,0.9523150194045769
0,0,0.46253915084190733,1,1,0.906803453413419
0,0,0.4534634595871154,1,1,0.7771813580911787
0,0,0.4405885081163265,1,1,0.6386365149514764
0,0,0.414095132614705,0,0,0.48610107992740054
0,0,0.32821752957829853,0,0,0.9973641149692147
0,2,0.2835820226427201,0,0,0.9991176565234434
2,2,0.3924971595948387,0,0,0.8937099329474134
2,2,0.41642528656281924,0,0,0.4942451481552293
0,3,0.4272957325609123,2,2,0.9285581750900321
2,3,0.4277064386266789,2,2,0.9233906649890042
2,3,0.4419290381046066,2,2,0.9655899332195672
2,3,0.4225300026272783,2,2,0.9057209806137552
2,3,0.4155899761555706,0,2,0.4709343294799563
2,3,0.39965235648290764,0,0,0.9564986656787383
0,3,0.3789319747683195,0,0,0.9977723449282415
0,3,0.389447894302157,0,0,0.9999529213682347
2,3,0.4203785343715354,0,0,0.9100600680380688
0,3,0.39862721724693556,0,0,0.9960331021807308
0,4,0.635904873674202,4,4,0.9779957732486984
0,4,0.7639774337845745,4,4,0.995931126789708
0,4,0.40595225085488207,3,3,0.9952966117864319
0,3,0.3601924969096763,0,0,0.9167299969633778
0,4,0.41009521806017757,0,0,0.9639736344504468
0,4,0.707504778243361,3,3,0.5229962948206002
0,4,0.7710209763674505,4,4,0.7134277870083845
3,4,0.785813880344759,3,4,0.5326008819575491
3,4,0.6201765936906873,0,0,0.6335475777594458
0,4,0.4075725595912376,0,0,0.77984964270123
0,4,0.3068502784831569,2,2,0.3714840756333391
0,4,0.34537876830012404,2,0,0.3768778280729908
0,4,0.4989774808097819,0,0,0.9733052792811316
0,4,0.6298147745829509,0,0,0.9999464206263293
0,4,0.6018890255822189,0,0,0.9618059288456031
0,4,0.478321241593741,0,0,0.5605707261388696
0,4,0.3685973971456201,0,2,0.33457498519157486
0,4,0.33389766917203584,2,1,0.3963645239982659
0,4,0.3258360518340428,2,2,0.3483772661691162
0,3,0.33211648899127194,0,0,0.48154894579359614
0,3,0.33446951825294957,0,0,0.730863136325578
2,4,0.3447000212555606,0,0,0.9653250629740239
0,4,0.4902219947666588,3,3,0.7074497677256737
0,4,0.533506691200753,4,4,0.8657851653006663
0,4,0.34779365554804187,3,4,0.6904174651399791
0,3,0.3412463538403074,3,3,0.9999211905504192
2,3,0.37850243044129417,3,3,0.9811625669383154
2,3,0.3654335024805576,3,3,0.9366592718852396
2,3,0.3688018087766917,3,3,0.9953160491586552
2,3,0.3439439387059392,3,3,0.9116734587347647
2,3,0.3271303427831676,3,3,0.9346989992527089
2,3,0.3148392237075371,3,3,0.9886296538174895
2,3,0.31311145603541907,3,3,0.5330251998660535
2,3,0.3391074229233289,0,0,0.9984422994221775
0,3,0.3471200918496537,0,0,0.7043581513096965
0,3,0.3977229156047282,0,0,0.5896193722303533
2,3,0.4488922557798377,0,0,0.9994966195267675
2,3,0.41995303969365544,0,0,0.9763164234323658
2,3,0.4228141720461128,0,0,0.9992123860823426
2,2,0.4283354892775747,0,0,0.9936751626372523
2,2,0.4169645862338237,0,0,0.6732699334349493
2,2,0.38521941679998495,0,0,0.9980374470858723
2,2,0.3781655214420286,0,0,0.967455439813501
2,2,0.3746776515671158,0,0,0.4891649535862277
2,2,0.37066002780909546,2,2,0.9347105641330522
2,2,0.404080067305604,2,2,0.8967882640857067
2,2,0.39392696512082914,2,2,0.9673651073006015
2,2,0.3908118473148128,2,2,0.8255849444704628
2,2,0.37481578768819707,0,2,0.6124195167066946
2,2,0.3807196292022863,0,2,0.637752313890211
2,2,0.38474677711664507,0,0,0.9991644452225376
2,2,0.4028356909391992,0,0,0.9999486261534815
2,2,0.41642145137905967,0,0,0.9655130071818064
2,3,0.42510608604926914,0,0,0.9998070586855665
2,4,0.5032837268392382,3,4,0.5277149295762675
3,4,0.7628487659436816,4,4,0.4603172363944595
3,4,0.7603895520738837,4,4,0.45801724558191736
0,0,0.42251265806803956,1,1,0.9890698761952401
0,0,0.42404358364503564,1,1,0.8163141489963244
0,0,0.4308141624720643,1,1,0.8233016344980153
0,0,0.43977981242695785,1,1,0.9992902059817685
0,0,0.43156865603387023,1,1,0.9974657164617272
0,0,0.43270267097515563,1,1,0.9962899673642183
0,0,0.44828117462206063,1,1,0.9980462326086895
0,0,0.44051915999404384,1,1,0.9995131683704683
0,0,0.41726962218273445,1,1,0.9924599176989234
0,0,0.41468178932376737,1,1,0.9997630623636087
0,0,0.4451169258341109,1,1,0.9997290695680143
0,0,0.4531131887022792,1,1,0.9905532710308513
0,0,0.4279155834633719,1,1,0.9992385111237791
0,0,0.45150395962978607,1,1,0.9918402077952919
0,0,0.44686381258715113,1,1,0.9899910519554174
0,0,0.4257092440344051,1,1,0.990633027476775
0,0,0.44248462319659226,1,1,0.9968808419182731
0,0,0.43723946766229743,1,1,0.9965332876178068
0,0,0.4400550110456809,1,1,0.9947985636576927
0,0,0.4426787958445225,1,1,0.999036000103539
0,0,0.4443561219279978,1,1,0.9952057561298737
0,0,0.4371397264997597,1,1,0.990495925451593
0,0,0.4475190340670043,1,1,0.9735354059613396
0,0,0.4281124686376574,1,1,0.9933916856946028
0,0,0.429351298346173,1,1,0.9867720789098562
0,0,0.4321339234589698,1,1,0.9294849067612632
0,0,0.43063189301600874,1,1,0.6326605616223733
0,0,0.4118205425218153,1,0,0.4133801729799978
0,0,0.3543755608957498,0,0,0.8136027134405478
0,2,0.2636589714319522,0,0,0.9855138056511829
0,2,0.33034480055910764,0,0,0.9601590495681172
0,3,0.37252068455285026,3,3,0.5189126647980246
2,2,0.4229697158773293,2,2,0.9991605189370967
2,3,0.42851656996733306,2,2,0.976515846034047
2,3,0.40514621025817654,2,2,0.9114902323729438
2,3,0.4125650184703273,2,2,0.8092201919831342
2,3,0.4229497808563309,0,0,0.5788205700387352
2,3,0.4017399617856513,0,0,0.9292848558225432
2,3,0.3888039996665966,0,0,0.999078196713846
2,3,0.38014695690610134,0,0,0.8229418251202822
2,3,0.4266022090259721,0,0,0.9961467583013642
2,3,0.4115293356870801,0,0,0.9999520441357724
0,4,0.3326884840566366,3,3,0.8861865668014501
2,4,0.4567301947333249,3,3,0.7409612425618455
2,3,0.3302774187972202,0,0,0.9999475903989116
2,3,0.3311183060753846,0,0,0.99995329594834
3,4,0.37363646630199115,0,0,0.5359970590580688
0,4,0.4667990021611017,3,3,0.9667822229247485
0,4,0.7321424129267724,4,4,0.7644212001776173
0,4,0.5861475332836599,4,4,0.325982176048208
3,4,0.6292674513476457,4,4,0.37905064922800763
3,4,0.719974822405242,4,4,0.48303978980761475
0,4,0.5448387614777311,0,0,0.9973494259199366
0,4,0.36817779725011557,0,0,0.5830041665537686
0,4,0.3710555518820013,0,0,0.5950857727919405
0,4,0.471078614537764,0,0,0.7105422776782407
0,4,0.5243307922145996,0,0,0.9822966740665778
0,4,0.49424796799863924,0,0,0.9999502123004369
0,4,0.406942178091543,1,1,0.3681088854150307
0,4,0.3798116023716935,1,1,0.37170416556973057
0,4,0.40523230724631987,1,1,0.39879638107956916
0,4,0.3750713018005266,2,2,0.32104561065820963
0,4,0.33748091023341453,0,0,0.4004262386262587
2,3,0.3349850949059566,0,0,0.8463824704175713
2,3,0.39622526544081266,0,0,0.8871575184436568
0,3,0.35008409195949025,0,0,0.7937522992505691
0,3,0.34889263109932717,3,0,0.5061775132734081
0,3,0.32537521061055186,3,3,0.9996705642133894
2,3,0.3956276447825139,3,3,0.7358177811597573
2,3,0.39513825989584545,3,3,0.6207475148998327
2,3,0.3801999400782844,3,3,0.6431224965325222
2,3,0.33287504803604206,3,3,0.9999203713032977
2,3,0.31158915111519925,3,3,0.9597266058509917
2,3,0.3218463458509448,0,0,0.952202898900451
0,3,0.3072879662221132,3,3,0.6963225041600623
2,4,0.36381389932281744,3,3,0.904296958887491
0,4,0.5133347841076429,4,4,0.9575556050837484
0,4,0.4618784518659857,3,3,0.8784487589841004
2,3,0.31241741268658446,3,3,0.6682361769077299
2,3,0.3573654669492071,3,3,0.997543097866359
2,3,0.38932620700874454,3,3,0.64979514567048
2,3,0.4013748446540337,0,0,0.9999507094906116
2,2,0.386392347927921,0,0,0.9478712406442957
2,2,0.40436094506922904,0,0,0.5749812886292441
2,2,0.37993252923041415,0,0,0.7255720480376099
2,2,0.3693366051125069,0,0,0.7188649194892046
2,2,0.3516064592468292,0,0,0.6712703394436799
2,2,0.39397125089830254,2,2,0.7424955816662667
2,2,0.38569715608179383,2,2,0.9799770250808069
2,2,0.38311120253379666,0,2,0.4935870106776476
2,2,0.4020812745226476,0,2,0.6952029448885703
2,2,0.37617561342226585,0,0,0.8948226824862963
2,2,0.3778031320823804,0,0,0.5244449172750985
2,2,0.394409388644464,0,2,0.5510921461024203
2,2,0.38777787705589367,0,0,0.9999484139985596
2,2,0.4050701824649618,0,0,0.9997911203738882
2,3,0.41086109922719805,3,3,0.657841571508537
2,4,0.3422400180338785,3,3,0.9966979713521206
0,4,0.6654557708654452,4,4,0.9547919186719218
0,4,0.6372500750316801,4,4,0.9844509809347094
0,0,0.4500680896754322,1,1,0.9995098544048665
0,0,0.4504525351697203,1,1,0.9988845456921336
0,0,0.4519635068619915,1,1,0.9997429793096162
0,0,0.4416730601344555,1,1,0.9995139978064184
0,0,0.45114248145109814,1,1,0.9967331724028574
0,0,0.45415370369017555,1,1,0.9889044025435642
0,0,0.46299074550822755,1,1,0.9997274447279976
0,0,0.4452008139771916,1,1,0.974467297928418
0,0,0.4441012221549559,1,1,0.9889546865976335
0,0,0.4512163085504083,1,1,0.9992920006497923
0,0,0.4510128082400096,1,1,0.990541642863965
0,0,0.4502612897948774,1,1,0.995876145821052
0,0,0.45360037939544584,1,1,0.9644447662513362
0,0,0.4371927842092181,1,1,0.9489433768102516
0,0,0.44509276392248304,1,1,0.9887623218626556
0,0,0.446014582741516,1,1,0.9940152368140429
0,0,0.45763825121505153,1,1,0.9947057644879608
0,0,0.43799869586652146,1,1,0.9995744500497331
0,0,0.44676572248572183,1,1,0.9944015751596715
0,0,0.4624815557749198,1,1,0.9876287410273878
0,0,0.4414617076933969,1,1,0.925474874006095
0,0,0.4265424144964459,1,1,0.906830953703605
0,0,0.42201649966962956,1,1,0.5211731127886423
0,0,0.41612825438256784,1,0,0.41740649342969577
0,0,0.4225098320381117,1,1,0.7442724363438249
0,0,0.4293002611245871,1,1,0.43471146239663255
0,0,0.41477643490293054,1,1,0.41842174178677505
0,0,0.3765421046546139,0,0,0.6565301532980063
0,0,0.3375989212359464,0,0,0.9953735645612598
0,2,0.30939390457853294,0,0,0.9994867245770602
2,2,0.4131555438170916,0,0,0.9999472118012549
2,2,0.42908972267450324,0,0,0.98369332834795
0,3,0.4317052551341323,0,0,0.8852523037237428
2,3,0.45846807984299903,2,2,0.7277082719825426
2,3,0.45620147611435446,2,2,0.9745373224160594
2,2,0.43628790400697604,2,2,0.8322374105316266
2,3,0.4414204921826912,0,0,0.9071967288615751
2,3,0.41841944311906404,0,0,0.9970146552506854
2,3,0.388612499915192,3,3,0.4798347649714212
2,3,0.4199777475835937,0,0,0.8275918614662571
2,3,0.4413756343861029,0,0,0.9597404879003429
2,3,0.44321946264180373,0,0,0.49153901166706654
2,3,0.4077317844319464,0,0,0.9998114112964881
2,3,0.3532045966934379,3,0,0.6853906646675129
2,3,0.31740494722448864,0,0,0.9626894552071886
2,4,0.35866297960350624,3,3,0.5472538675136276
0,4,0.5261355706781038,3,3,0.63770116379553
3,4,0.6481074275955148,3,3,0.5335076350843572
0,4,0.8032792312664899,4,4,0.589468537262823
0,4,0.7157320921816106,4,4,0.41213538917502895
3,4,0.6562633124120171,4,4,0.37841715966061956
3,4,0.6992595927346285,4,4,0.4431130474284314
3,4,0.7245020584172174,3,3,0.441031209853877
0,4,0.4844240593347465,0,0,0.6892500313175633
0,4,0.31276746069578987,0,0,0.665682464183325
0,4,0.3288501801720676,0,0,0.9997809666709897
0,4,0.4834838812656343,0,0,0.7686468052646378
0,4,0.4830233837482915,0,0,0.9979104895589812
0,4,0.37437940846667067,0,0,0.471315063696345
0,4,0.3131088050126851,2,2,0.36105926813891076
0,3,0.31405724565585846,2,2,0.3816971698197101
0,3,0.30654556183635456,2,2,0.38776277065914483
0,3,0.30808577608633364,2,2,0.3762510424756315
0,3,0.3101239035077663,0,0,0.5902304470772393
0,4,0.3232691203121243,0,0,0.9194956408163889
2,4,0.3091318637865969,0,0,0.99994935788733
2,3,0.3190815897516263,0,0,0.9990049528738579
2,3,0.3594305325745067,0,0,0.9055737089918001
2,3,0.41341373425010947,0,0,0.6582299677015279
2,3,0.4029841855626076,3,3,0.5742473429436334
2,3,0.37029675160320025,3,3,0.9945407878556519
2,3,0.3384084448876013,3,3,0.547704311237749
2,3,0.36529742585673897,3,3,0.999341775236246
2,3,0.38635365589568094,3,0,0.5058299843201666
2,3,0.3211073250191798,3,3,0.9991309456536303
2,4,0.47903291117488916,3,4,0.5220275443218042
0,4,0.625184342698028,4,4,0.9704349564554957
2,4,0.6334463364087599,4,4,0.9906124820736026
2,4,0.48198441342460213,3,4,0.5763786993548609
2,3,0.31983870447580615,3,3,0.9909086137697103
2,3,0.4014828319453219,3,3,0.9832480585546802
2,3,0.4162557867822459,0,0,0.997793898701383
2,3,0.4116107551900286,0,0,0.8900108138780349
2,2,0.43548987503533365,0,0,0.9979764359890075
2,2,0.4264042749072489,0,0,0.9999495373732281
2,2,0.4224190346845825,0,0,0.9682742564417033
2,2,0.4338217619468345,0,0,0.6685547287048443
2,2,0.43618717450137273,0,0,0.5172690254968961
2,2,0.43798829024850294,0,2,0.6057176841623244
2,2,0.4146208076755941,0,2,0.8138087565292952
2,2,0.4099524798340829,0,2,0.6937497951028324
2,2,0.40391244289640243,0,0,0.5381825748388347
2,2,0.41031372506248454,0,0,0.8660732205011009
2,2,0.40911639375711234,0,0,0.9101065793190739
2,2,0.42434251362707115,0,0,0.9981823728263576
2,2,0.4102136353812197,0,0,0.9912008109648963
2,2,0.4337576241559335,0,0,0.9436033522182847
2,3,0.4335034456165211,0,0,0.9988179208015844
2,3,0.3982104338897564,0,0,0.9931765953673328
2,3,0.3997575943949113,0,0,0.9997927117518822
0,0,0.44755166846245936,1,1,0.9879488111593214
0,0,0.44001993190567684,1,1,0.9993205080966021
2,0,0.44485548573209055,1,1,0.9910812498048849
0,0,0.44086051376991164,1,1,0.9485192464181994
0,0,0.4363635113247189,1,1,0.9453122841668652
0,0,0.43050760367699914,1,1,0.9729763376443104
0,0,0.4425746469141465,1,1,0.999490185271973
0,0,0.4436073916932306,1,1,0.9984176808853129
0,0,0.42953900024612396,1,1,0.9995807532214266
0,0,0.4262606885022134,1,1,0.9997650072723375
0,0,0.43632750696881334,1,1,0.9642961914434931
0,0,0.4111031818272618,1,1,0.9911923086293853
0,0,0.4285772292892149,1,1,0.9997177006247818
0,0,0.42158624414983425,1,1,0.997301796771974
0,0,0.414034479265554,1,1,0.9985424588053311
0,0,0.42173601805893746,1,1,0.9993567257492629
0,0,0.4080158014545246,1,1,0.9862604848273527
0,0,0.4155005873617103,1,1,0.40908857633018236
0,0,0.41601872383413824,1,1,0.9726442097204588
0,0,0.4315705182567009,1,1,0.8223495412969795
0,0,0.43364672608031574,1,1,0.8316104852534189
0,0,0.3941523569887962,1,1,0.9915571008153973
0,0,0.3943785708941481,1,1,0.808629520759618
0,0,0.4117411908332378,1,1,0.9555737563657315
0,0,0.41947431098260385,1,1,0.5530189862384213
0,0,0.419700543699231,1,1,0.489418677696568
0,0,0.42454250076508865,1,1,0.4729778049277906
0,0,0.3539480946794915,0,0,0.5103833605822697
0,2,0.2409499026926003,0,0,0.7591092282683416
0,2,0.3466526084377086,0,0,0.9980122567510055
2,2,0.42591754526598524,0,0,0.8012425489534425
2,2,0.41378197709802694,0,0,0.56289980747498
2,2,0.43166108569298944,0,0,0.593537525468807
2,2,0.4174589352552568,0,0,0.9937961740426421
2,2,0.423681612927089,0,0,0.7488531064958596
2,2,0.419393571930842,0,0,0.7508439872932059
2,2,0.44361390872977774,0,0,0.9563254335543905
2,3,0.424472010576007,0,0,0.9985271650697518
2,3,0.3749245412195225,3,3,0.8039260377664468
2,4,0.31182199560797785,3,3,0.8353919017662573
0,4,0.39041337894634315,3,3,0.6173101578151275
0,3,0.3795417388319554,3,3,0.9864922889555957
2,3,0.4313541243920198,0,0,0.9985751606188974
2,3,0.42970981642230255,0,0,0.9999493884272397
3,3,0.34001661152381696,3,3,0.6925725007564477
3,4,0.6785504481929584,4,4,0.9974083179168229
3,4,0.6494975521457869,4,1,0.2859026544909752
3,4,0.5217463319403302,1,1,0.7410743270241361
3,4,0.5612225184270778,1,1,0.58436243847584
0,4,0.6750614923053161,4,4,0.36535431183480577
3,4,0.7052275917784026,4,4,0.6789257310728763
3,4,0.7483225455013303,4,4,0.8495650961458281
0,4,0.7972086219468065,3,3,0.4320054999050875
0,4,0.45848413555702755,0,0,0.9309250728348515
0,4,0.31783565233172073,0,0,0.5348415357612255
0,3,0.3237224548592466,2,2,0.3961800462330655
0,4,0.31251438782581087,0,0,0.41798624473345075
0,4,0.41720669451676345,0,0,0.4449423937498236
0,4,0.40123154768946995,0,0,0.6690380375660134
0,4,0.40386928586721804,0,0,0.3997528525435413
0,4,0.3718733266656271,0,0,0.3497836609733599
0,4,0.4252756041437677,0,0,0.41367628899728753
0,4,0.34652736019345814,2,2,0.3376484930599615
0,3,0.3052147507442916,0,0,0.40634874472903754
2,3,0.31877793674087135,0,0,0.49046530392123494
2,3,0.3152910949185221,0,0,0.8387359711651513
0,3,0.3502626053323331,0,0,0.9914297471686321
0,3,0.36538009513162717,0,0,0.997838710072515
2,3,0.37301890522491604,0,0,0.9965142314881448
2,3,0.3815233473241524,0,0,0.9814898342393975
2,3,0.4039333708048695,3,3,0.5564906031992725
2,3,0.3685265633148889,3,3,0.977176730989931
2,3,0.3364965945030515,3,3,0.9992429263671153
2,3,0.3219002000468961,3,3,0.9540001570555207
2,3,0.3298229268237368,3,3,0.9914367834426832
2,3,0.33732982248752713,3,3,0.9814879312194805
0,3,0.3593256595723682,3,0,0.6651791694824996
2,3,0.35223447386176776,3,3,0.9996944548511368
0,3,0.31550021883944795,3,3,0.49084999906780413
0,3,0.3503195061032959,3,3,0.5781801552223468
2,3,0.4039092753099743,3,3,0.954118970297448
2,3,0.39699507834831876,3,3,0.6487811925056226
2,3,0.4252971808873295,0,0,0.9969117539041005
2,2,0.4031297732012619,0,0,0.999947981970201
2,2,0.420725263848193,0,0,0.5932097656800127
2,2,0.4281548044677199,2,2,0.8237654043875031
2,3,0.43126561206365915,2,2,0.9955758760008957
2,3,0.4051875643998554,2,2,0.8314793128307328
2,3,0.41718249222940923,2,2,0.8356030109354159
2,2,0.41672510139017555,2,2,0.9979457360884366
2,2,0.407375229029698,0,2,0.5088753323705579
2,2,0.4039605713441601,2,2,0.6995307666273051
2,2,0.39220437522015006,0,0,0.7055978167619713
2,2,0.37333612569844926,0,0,0.7290444192573107
2,2,0.3901985488595821,0,0,0.6970324281881289
2,2,0.397347787284963,0,0,0.5718376329760052
2,2,0.41742136353056125,0,2,0.5930980991939065
2,2,0.40687949329643364,0,0,0.9995454602530712
2,3,0.4108936910635435,0,0,0.9414053488216056
2,3,0.4254498217908927,0,0,0.6841557230446333
0,0,0.4587560867053673,1,1,0.834775943557092
0,0,0.4308966442195511,1,1,0.9992464014606248
0,0,0.43914642670116805,1,1,0.9676146209299477
0,0,0.4273987836745948,1,1,0.9909992184182113
0,0,0.4374012217835746,1,1,0.997944659509178
0,0,0.4448989590049436,1,1,0.9919946711933308
0,0,0.4425452741619323,1,1,0.9888400646283788
0,0,0.43192353412950035,1,1,0.9977144399491719
0,0,0.42885818427242534,1,1,0.9744758167719534
0,0,0.4286297827425048,1,1,0.9903415210583189
0,0,0.41805479858090505,1,1,0.9659950202866375
0,0,0.4398080942504816,1,1,0.9997261635177777
0,0,0.43103564661750476,1,1,0.9905834141088254
0,0,0.4351559671004992,1,1,0.8992699467382735
0,0,0.44161861230727606,1,1,0.9644000700029913
0,0,0.42168736320959466,1,1,0.9885669763415348
0,0,0.43851421528189155,1,1,0.9592601067274865
0,0,0.41683854530531994,1,1,0.9969322516660912
0,0,0.43723958513208566,1,1,0.9949094636015258
0,0,0.4307081239308348,1,1,0.9918665907450236
0,0,0.43237829050755133,1,1,0.988539129668393
0,0,0.4345597722183343,1,1,0.9933830605230882
0,0,0.44863728928415175,1,1,0.9997281560269837
0,0,0.43028240551223756,1,1,0.9998829360378373
0,0,0.43330436727707244,1,1,0.9895236694041898
0,0,0.44345930085783253,1,1,0.8113269962116184
0,0,0.3940441852756704,0,0,0.5921519416721918
0,0,0.297753142183525,0,0,0.8443905795056221
0,2,0.2820341381517294,0,0,0.9999468846685389
0,2,0.3675640485453427,0,0,0.9999485542499496
0,2,0.39398062219485813,0,0,0.9980275635883358
2,2,0.4085774987846209,0,2,0.48251197298709686
2,2,0.41010409750309756,0,2,0.4995371696634801
2,2,0.4204812763483169,2,2,0.9999599527555711
2,2,0.4184674410564282,2,2,0.942706826183667
2,2,0.4253157489363884,0,2,0.4898266250849213
2,2,0.43203388824384226,0,2,0.6478580801723612
2,3,0.4074256006956261,0,0,0.9189347839823303
0,4,0.3925151450734171,3,3,0.5847004374564109
3,4,0.7337185390046617,4,4,0.4631516359558065
3,4,0.6539986135273362,1,1,0.3993887965334039
2,4,0.6133673429681041,4,4,0.961806965237041
0,3,0.379089772186303,3,0,0.5585654422553691
2,3,0.33196269372019066,3,3,0.9950378088870919
3,4,0.7270173034193887,4,4,0.47352599246037985
3,4,0.507931233354797,1,1,0.4024397161416453
3,4,0.4430909927773634,0,0,0.9999484745235783
3,4,0.4102875015018572,2,2,0.9920507743320017
3,4,0.4153033972400491,0,0,0.5280401359449168
3,4,0.518243906681427,1,1,0.4108600462037803
0,4,0.6783169369602874,4,4,0.499814976720075
0,4,0.7393235106544949,3,4,0.5329095594788655
0,4,0.5810140066424612,0,0,0.9870673205224874
0,4,0.4895694764173875,0,0,0.9791757713255467
0,4,0.4272409365646555,0,0,0.5118260093100601
0,4,0.3348512675564695,0,0,0.7141127957924495
0,3,0.3182955091881827,2,2,0.40495328750693477
0,4,0.31101527465464496,2,0,0.3964944887758857
0,4,0.3342293709174453,2,2,0.3454817674712602
0,4,0.3740169736829923,0,0,0.3699696642613213
0,4,0.3734133299166087,0,0,0.3223636893812662
0,4,0.38070774681957065,0,0,0.31925154421387736
0,4,0.36096162791130254,0,0,0.4675281600256665
0,3,0.3108470531097233,0,0,0.777757387565038
0,3,0.310903688469501,0,0,0.9610314396966514
2,3,0.3227696519649142,0,0,0.9577583091530033
2,3,0.36285945317165824,0,0,0.5087707429695532
2,3,0.3674051106944775,0,0,0.5158479804491436
2,3,0.37290140157863966,0,0,0.9850223644230153
2,3,0.39696810608158567,0,0,0.9800650971023672
2,3,0.4052315470762799,0,0,0.990466413095604
2,3,0.386730240579257,3,3,0.5030306422354158
2,3,0.33259650044056244,3,3,0.9970836242731963
2,3,0.31506358753405905,3,3,0.999663330476942
2,3,0.33261075151397923,3,3,0.9996264535685458
